Id,Status,Summary,Rating,Address,Description,Request type,Lat,Lng,Export tagged places,Updated at local,Created at local,Acknowledged at local,Reopened at local,Closed at local,Reported using mobile?,Minutes to acknowledged,Minutes to closed,Assignee name,Parsed street and number,Category,Sla in hours,Sla expires at local,Report method code,Report method
2769985,Acknowledged,"BLK. MERCEDES NEW JERSEY PLATES, FF4150",5,"62 Newkirk Street Jersey City, NJ","BLK. MERCEDES NEW JERSEY PLATES, FF4150, According to this complaint everyone received at ticket except this vehicle. They believe that there is special treatment for certain individuals at this location. According to this complaint this is not the first time this vehicle hasn't been ticketed, while others have. ",16276,40.7283876,-74.0620579,"Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>755.469, ""CSO""=>""RE-5/6""},4th Battalion,Ward C",08/08/2016 - 10:05AM,08/05/2016 - 07:51PM,08/08/2016 - 09:04AM,,,FALSE,3673,,Kirkland RRC,62 Newkirk Street,Parking issues,,,direct,Direct
2769995,Open,Landlord/Tenant issues,1,"135 Randolph Avenue Jersey City, NJ","This individual came into this office complaining about his utility bill. He claims the he has been paying the electric bills for the basement, hallways, garage and possibly for another apartment. He said, he only found this out because of a fire that took place on July 13, 2016. ",15845,40.7085859,-74.073691,"Jersey City, NJ (City Boundary),2nd Battalion,Ward F,{""Id""=>0, ""Acres""=>767.751, ""CSO""=>""RE-3/4""}",08/05/2016 - 08:01PM,08/05/2016 - 08:01PM,,,,FALSE,,,Tenant/Landlord Relations,135 Randolph Avenue,Landlord/Tenant issues,,,direct,Direct
2772199,Acknowledged,Service Request Not Listed,4,"2-20 Mcwilliams Pl Jersey City, NJ 07302, USA","There was a parade on 8th street today (by Hamilton park). Not only did all the performers set up camp on everyone's stoops, making it difficult to enter/leave our homes but they also left a horrible mess all over the neighborhood! There are discarded drink cups all over the streets and on cars. My stoop at 243 8th street is littered with drinks. I took photos. I don't understand why/how the town allows this parade to disrupt our homes when there's a public park in which they can gather and get prepared. ",16281,40.72713089,-74.04415131,"Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>93.3282, ""CSO""=>""RE-17""},Ward E,1st Battalion",09/28/2016 - 03:25PM,08/06/2016 - 01:56PM,08/08/2016 - 09:08AM,,,TRUE,2592,,DNI - Kabili,2-20 McWilliams Pl,Trash: Collection,,,,
2772573,Acknowledged,Parking issues,4,"100 Nj-440 Jersey City, NJ 07305, USA",,16276,40.70097784,-74.10290363,"Ward A,Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>176.55, ""CSO""=>""RW-13""},2nd Battalion",08/08/2016 - 09:16AM,08/06/2016 - 07:31PM,08/08/2016 - 09:09AM,,,TRUE,2258,,Yolanda - RRC,100 NJ-440,Parking issues,,,,
2772608,Open,Water/sewer Issues,2,"148-180 Henderson Street Jersey City, New Jersey
",Liberty harbor/docks gas spill/leak,16277,40.7138397,-74.0431179,"Jersey City, NJ (City Boundary),Ward E,1st Battalion,{""Id""=>0, ""Acres""=>117.218, ""CSO""=>""RE-10""}",08/07/2016 - 05:11PM,08/06/2016 - 07:55PM,,,,TRUE,,,JCMUA,148-180 Henderson Street,Water/sewer Issues,,,,
2772820,Acknowledged,new speed bump is not high enough or wide enough!,3,"176 Ogden Ave Jersey City, New Jersey","We are very pleased by the arrival of the new speed bump this week.  Thank you.  However several neighbors have commented that the speed bump is two low and that it should completely cross the road rather than covering just the center.  I've seen several cars with good suspensions hit the bump traveling at close to 50mph (speed limit is 25mph) and not bottoming out their suspension.  I'm not kidding, 50mph.  In addition non-resident drivers are maneuvering at high speed around the bump if the parking spaces on either side are not occupied.

A speed bump the size of the ones on St. Pauls Ave between JFK and 139 seems to me to be the right idea.  They are high enough and wide enough to discourage miscreant drivers.

We have at least three families with small children immediately past the speed bump and the large number of short-cut-seeking speeders coming through are a grave danger to their safety as well as an overall menace to the neighborhood.
",16287,40.7401851,-74.0455002,"3rd Battalion,Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>380.503, ""CSO""=>""RE-19""},Ward C",08/08/2016 - 09:12AM,08/06/2016 - 11:01PM,08/08/2016 - 09:12AM,,,FALSE,2050,,Buildings and Streets,176 Ogden Ave,Traffic Calming/Pedestrian Safety request,,,,
2774160,Acknowledged,Parking issues,4,"274 Barrow Street Jersey City, New Jersey",This sign seems to indicate two handicap spots for a sine single decal. Is this correct or is the line supposed to only have one arrow?,16276,40.71802434,-74.04629186,"Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>227.801, ""CSO""=>""RE-11""},Ward E,1st Battalion",08/22/2016 - 12:35PM,08/07/2016 - 05:06PM,08/08/2016 - 08:56AM,08/08/2016 - 08:56AM,08/07/2016 - 05:10PM,TRUE,950,,Traffic - Patricia L,274 Barrow Street,Parking issues,,,,
2774162,Acknowledged,Parking issues,3,"225a Montgomery Street Jersey City, New Jersey",,16276,40.7177096,-74.0448763,"Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>227.801, ""CSO""=>""RE-11""},Ward E,1st Battalion",08/22/2016 - 12:25PM,08/07/2016 - 05:08PM,08/08/2016 - 08:59AM,,,TRUE,951,,Yolanda - RRC,225A Montgomery Street,Parking issues,,,,
2775210,Open,Water/sewer Issues,2,"Cator Avenue Jersey City, NJ",On Cator Ave /Kennedy blvd there is water coming up from the manhole!,16277,40.6989575,-74.0922734,"Ward A,Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>103.903, ""CSO""=>""RW-12""},2nd Battalion",08/08/2016 - 08:53AM,08/08/2016 - 08:52AM,,,,FALSE,,,JCMUA,Cator Avenue,Water/sewer Issues,,,direct,Direct
2775218,Open,Animal Issue other than attack,2,"187 Woodlawn Avenue Jersey City, NJ",,16266,40.7040264,-74.0878539,"Ward A,Jersey City, NJ (City Boundary),2nd Battalion,{""Id""=>0, ""Acres""=>250.954, ""CSO""=>""RE-2""}",08/08/2016 - 09:01AM,08/08/2016 - 08:55AM,,,,FALSE,,,Animal Control,187 Woodlawn Avenue,Animal Issue other than attack,,,direct,Direct
2775280,Open,Water/sewer Issues,1,"452 Tonnele Avenue Jersey City, NJ",Owner from 452 Tonnelle Ave home has been flooded when it rain. he has hire plumber to unclogged the bathroom he stated this last time it is the catch basins that is clogged .,16277,40.746445,-74.0616469,"3rd Battalion,Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>178.393, ""CSO""=>""RW-2""},Ward D",08/08/2016 - 09:24AM,08/08/2016 - 09:22AM,,,,FALSE,,,JCMUA,452 Tonnele Avenue,Water/sewer Issues,,,direct,Direct
2775490,Acknowledged,Trees along City Streets,3,"177 Harrison Avenue Jersey City, NJ",Tree was hit by UPS truck and tree is now split. Please inspect and address asap. ,15739,40.719463,-74.0765459,"Ward B,Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>755.469, ""CSO""=>""RE-5/6""},4th Battalion",08/08/2016 - 11:42AM,08/08/2016 - 10:19AM,08/08/2016 - 11:16AM,,,FALSE,56,,Alphonso Lynch,177 Harrison Avenue,Trees along City Streets,,,phone,Phone
2775925,Open,Parks and Playgrounds,2,"247-261 Van Horne St Jersey City, NJ 07304, USA",,15246,40.71383286,-74.06262207,"Jersey City, NJ (City Boundary),{""Id""=>0, ""Type""=>""Open space"", ""Name""=>"""", ""Num""=>0, ""Own""=>""""},{""Id""=>0, ""Acres""=>755.469, ""CSO""=>""RE-5/6""},4th Battalion,Lafayette Park,Ward F",08/23/2016 - 07:23PM,08/08/2016 - 11:34AM,,,,TRUE,,,Alphonso Lynch,247-261 Van Horne St,Parks and Playgrounds,168,08/15/2016 - 11:34AM,,
2776273,Open,Parks and Playgrounds,5,"1005 Garfield Avenue Jersey City, New Jersey","Baby swings wrapped up, last night around 1045 are hanging in the playground and destroying the playground and arguing with residents when they are told to stop. Does jersey city have a curfew? Why are children of 14 and younger out running the streets?  ",15246,40.712623,-74.0686577,"Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>755.469, ""CSO""=>""RE-5/6""},4th Battalion,Ward F",08/31/2016 - 08:20PM,08/08/2016 - 12:24PM,,,,TRUE,,,Alphonso Lynch,1005 Garfield Avenue,Parks and Playgrounds,168,08/15/2016 - 12:24PM,,
2776291,Acknowledged,Citizenship Assistance,2,"280 Grove Street Jersey City, NJ","David Tongi
Made appt with Yves for 8/16",15737,40.7177461,-74.0430928,"Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>227.801, ""CSO""=>""RE-11""},Ward E,1st Battalion",10/12/2016 - 03:16PM,08/08/2016 - 12:27PM,10/12/2016 - 03:16PM,,,FALSE,93768,,Yalenny - Welcoming Communities,280 Grove Street,Immigrant Assistance,504,08/29/2016 - 12:28PM,direct,Direct
2776803,Acknowledged,Tall grass or weeds,2,"288 6th St Hoboken, NJ 07030, USA",,16280,40.7257309,-74.04698181,"Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>50.0502, ""CSO""=>""RE-16""},Ward E,1st Battalion",10/12/2016 - 03:28PM,08/08/2016 - 02:11PM,10/12/2016 - 03:28PM,,,TRUE,93677,,cpisano,288 6th St,Tall grass or weeds,,,,
2776834,Open,Business Complaint,5,"119 Sycamore Rd Jersey City, NJ 07305, USA",Each house in Country Village had 3 of these (photo attached) business cards dropped in front of their stoop. ,15911,40.69937466,-74.10124185,"Ward A,Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>176.55, ""CSO""=>""RW-13""},2nd Battalion",08/18/2016 - 09:42AM,08/08/2016 - 02:23PM,,,,TRUE,,,Commerce- Jolhn Coyne,119 Sycamore Rd,Business Complaint,,,,
2776858,Acknowledged,Traffic and Parking signage/signal issue,3,"152 Bentley Ave Jersey City, New Jersey","the traffic light cannot be read during daytime, the shade/screen is installed incorrectly. you cannot tel if its green or red or yellow when the sun is out",16289,40.7225244,-74.0797664,"Ward B,Jersey City, NJ (City Boundary),4th Battalion,{""Id""=>0, ""Acres""=>248.272, ""CSO""=>""RW-8""}",08/29/2016 - 01:35PM,08/08/2016 - 02:33PM,08/08/2016 - 02:40PM,,,FALSE,7,,Traffic - Patricia L,152 Bentley Ave,Traffic and Parking signage/signal issue,,,,
2776907,Open,Parks and Playgrounds,4,"94-108 Woodward Street Jersey City, New Jersey","Several baseballs landed on my parents property and neighbor's yesterday,  8 during the morning game, 7 in the evening game. There's no net on top of home play, a net needs to be installed or several cars are going to get damage. One fell inside the corner house backyard. To my understanding the morning teams did not have a permit. Who do we complaint to if we come outside the next day and find body damage or a windshield cracked ?
 Thx for your time and for your response in this matter.",15246,40.711047,-74.066946,"Jersey City, NJ (City Boundary),4th Battalion,Ward F,{""Id""=>0, ""Acres""=>767.751, ""CSO""=>""RE-3/4""}",09/08/2016 - 07:08AM,08/08/2016 - 02:48PM,,,,TRUE,,,Alphonso Lynch,94-108 Woodward Street,Parks and Playgrounds,168,08/15/2016 - 02:48PM,,
2777418,Acknowledged,Parking issues,4,"3229 Kennedy Blvd. Jersey City, New Jersey",,16276,40.71159988,-74.06478967,"Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>755.469, ""CSO""=>""RE-5/6""},4th Battalion,Ward F",08/09/2016 - 12:06PM,08/08/2016 - 05:31PM,08/09/2016 - 08:35AM,,,FALSE,903,,Zoning,3229 kennedy blvd,Parking issues,,,,
2777486,Open,Water/sewer Issues,2,"19 Kearney Ave Jersey City, NJ 07305, USA",,16277,40.70974731,-74.0774231,"Jersey City, NJ (City Boundary),2nd Battalion,Ward F,{""Id""=>0, ""Acres""=>767.751, ""CSO""=>""RE-3/4""}",08/30/2016 - 10:06AM,08/08/2016 - 05:55PM,,,,TRUE,,,JCMUA,19 Kearney Ave,Water/sewer Issues,,,,
2777489,Open,Water/sewer Issues,2,"29 Orient Ave Jersey City, NJ 07305, USA",,16277,40.70937858,-74.07805004,"Jersey City, NJ (City Boundary),2nd Battalion,Ward F,{""Id""=>0, ""Acres""=>767.751, ""CSO""=>""RE-3/4""}",08/30/2016 - 10:10AM,08/08/2016 - 05:57PM,,,,TRUE,,,JCMUA,29 Orient Ave,Water/sewer Issues,,,,
2777542,Open,Housing Code Violations/Repairs,1,"500 Manila Avenue Jersey City, NJ","According to this complaint, this is a building for seniors. According to this complaint, the building has been without air conditioning for 3 days and it's still not fixed.",15919,40.7271154,-74.041553,"Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>93.3282, ""CSO""=>""RE-17""},Ward E,1st Battalion",08/08/2016 - 06:24PM,08/08/2016 - 06:24PM,,,,FALSE,,,Housing Code Enforcement,500 Manila Avenue,Housing Code Violations/Repairs,,,direct,Direct
2777652,Acknowledged,Traffic Calming/Pedestrian Safety request,5,"107 Morgan St Jersey City, NJ 07302, USA","Chronic problem of drivers running the stops signs going north and south on Warren at Morgan, especially at evening rush hour and on weekends. I was almost run over today. ",16287,40.71973103,-74.03846869,"Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>64.555, ""CSO""=>""RE-14""},Ward E,1st Battalion",09/08/2016 - 07:37PM,08/08/2016 - 07:16PM,08/09/2016 - 08:33AM,,,TRUE,797,,Yolanda - RRC,107 Morgan St,Traffic Calming/Pedestrian Safety request,,,,
2779754,Acknowledged,Tall grass or weeds,3,"Pamrapo Avenue Jersey City, NJ",Behind Pamrapo Avenue in the Curries Woods Complex there is overgrown weeds and grass.  Trees are hanging over onto his garage and causing damage.  Resident has cut what he was able but it is too much for him and it needs to be kept up by the property owner.,16280,40.693306,-74.1003987,"Ward A,Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>176.55, ""CSO""=>""RW-13""},2nd Battalion",10/12/2016 - 03:28PM,08/09/2016 - 10:21AM,10/12/2016 - 03:28PM,,,FALSE,92467,,cpisano,Pamrapo Avenue,Tall grass or weeds,,,direct,Direct
2779945,Acknowledged,Ask a question,2,"19 Clinton Avenue Jersey City, NJ",Ms. Cooper called to see when they were going to do the sidewalk it's been over 11 years ,16590,40.7153178,-74.0716732,"Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>755.469, ""CSO""=>""RE-5/6""},4th Battalion,Ward F",08/15/2016 - 03:29PM,08/09/2016 - 10:53AM,08/09/2016 - 10:55AM,,,FALSE,1,,Buildings and Streets,19 Clinton Avenue,Service Request Not Listed,,,direct,Direct
2779968,Acknowledged,Landlord/Tenant issues,2,"27 Wright Avenue Jersey City, NJ",Resident walked in the RRC yesterday and had a letter sent to her in which she didn't understand what the letter was indicating. It appeared to be a legal letter that her lawyer drew up . Resident didn't have to appear in court but what led to the letter doesn't sound so clear  apparently the residents lawyer and tenant  both are taking advantage of the resident.,15845,40.7347771,-74.0749577,"Ward B,Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>61.5862, ""CSO""=>""RW-5""},4th Battalion",08/09/2016 - 11:02AM,08/09/2016 - 11:02AM,08/09/2016 - 11:02AM,,,FALSE,0,,Noemi - RRC,27 Wright Avenue,Landlord/Tenant issues,,,direct,Direct
2780230,Acknowledged,Service Request Not Listed,2,"69 Bayview Avenue Jersey City, NJ",Resident of this property has a car on the street that is leaking oil that is spreading and infringing on the driveway and property of the neighbor at 67 Bayuview Avenue,16274,40.70408,-74.079086,"Jersey City, NJ (City Boundary),2nd Battalion,Ward F,{""Id""=>0, ""Acres""=>767.751, ""CSO""=>""RE-3/4""}",08/17/2016 - 10:56AM,08/09/2016 - 11:52AM,08/17/2016 - 10:55AM,,,FALSE,11463,,Chief Healh Investigator O.Diaz,69 Bayview Avenue,Health Conditions - Business or Residential,,,phone,Phone
2780557,Acknowledged,Housing Request,2,"158 Armstrong Avenue Jersey City, NJ",,16284,40.7028132,-74.0868716,"Ward A,Jersey City, NJ (City Boundary),2nd Battalion,{""Id""=>0, ""Acres""=>250.954, ""CSO""=>""RE-2""}",11/07/2016 - 02:28PM,08/09/2016 - 12:50PM,11/07/2016 - 02:28PM,,,FALSE,129758,,Waseem- RRC,158 Armstrong Avenue,Housing Request,,,direct,Direct
2780866,Acknowledged,Parking issues,4,"Ferry Street Jersey City, NJ",,16276,40.73982544,-74.04666334,"3rd Battalion,Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>380.503, ""CSO""=>""RE-19""},Ward C",10/01/2016 - 11:01PM,08/09/2016 - 02:08PM,08/09/2016 - 03:41PM,,,FALSE,92,,Waseem- RRC,Ferry Street,Parking issues,,,direct,Direct
2780890,Open,Trees along City Streets,2,"304 Cator Avenue Jersey City, New Jersey",Please trim the low branches. I cannot walk on the sidewalk anymore because the branches are too low. Thanks.,15739,40.70232543,-74.09492185,"Ward A,Jersey City, NJ (City Boundary),2nd Battalion,{""Id""=>0, ""Acres""=>328.952, ""CSO""=>""RW-11""}",11/10/2016 - 10:50AM,08/09/2016 - 02:14PM,,,,FALSE,,,Alphonso Lynch,304 Cator Avenue,Trees along City Streets,,,,
2781228,Open,Business Complaint,1,"50 Sycamore Rd Jersey City, NJ 07305, USA","Hundreds of advertising post its for Papa Johns Pizza 201 339 9977 have blanketed the Country Village neighborhood. All along Country Village Road, Mina, Sycamore, Suburbia etc. ",15911,40.69736875,-74.1018755,"Ward A,Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>176.55, ""CSO""=>""RW-13""},2nd Battalion",08/09/2016 - 03:44PM,08/09/2016 - 03:44PM,,,,TRUE,,,Commerce- Jolhn Coyne,50 Sycamore Rd,Business Complaint,,,,
2781551,Acknowledged,Service Request Not Listed,3,97 Monitor,,15919,40.71233601,-74.057621,"Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>755.469, ""CSO""=>""RE-5/6""},4th Battalion,Ward F",11/11/2016 - 09:56AM,08/09/2016 - 05:09PM,08/10/2016 - 08:44AM,,,TRUE,935,,Housing Code Enforcement- Iris,97 monitor,Housing Code Violations/Repairs,,,,
2781620,Open,Noise by McNair,1,"331 8th Street Jersey City, New Jersey","There has been a loud noise, almost like an alarm coming from behind McNair for over 24 hours. It is found enough to be heard for a couple of blocks, and indoors.",16590,40.7271803,-74.0483367,"Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>93.3282, ""CSO""=>""RE-17""},Ward E,1st Battalion",08/10/2016 - 08:23AM,08/09/2016 - 05:37PM,,,,TRUE,,,Yolanda - RRC,331 8th Street,Service Request Not Listed,,,,
2781707,Acknowledged,Trees along City Streets,4,"Manila Avenue Jersey City, NJ","8th st and Manila, Entire Block had all trees removed. ",15739,40.7266256,-74.0419252,"Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>93.3282, ""CSO""=>""RE-17""},Ward E,1st Battalion",08/24/2016 - 10:29AM,08/09/2016 - 06:13PM,08/24/2016 - 10:29AM,,,FALSE,21135,,Alphonso Lynch,Manila Avenue,Trees along City Streets,,,direct,Direct
2781919,Closed,Vacant Building,4,"21 Greenville Avenue Jersey City, NJ","Vacant building  board up, there was a recent fire there as well. 
",16104,40.6967683,-74.0941831,"Ward A,Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>351.295, ""CSO""=>""RE-1""},2nd Battalion",11/23/2016 - 12:50PM,08/09/2016 - 07:42PM,,,11/23/2016 - 12:50PM,FALSE,,152288,Housing Code Enforcement Michael LoBue,21 Greenville Avenue,Vacant Building,,,direct,Direct
2782100,Open,Streetlight problem,2,"170 Christopher Columbus Dr Jersey City, NJ 07302, USA",Many lights out along Columbus around jersey ave,16288,40.72060791,-74.0461953,"Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>64.555, ""CSO""=>""RE-14""},Ward E,1st Battalion",08/10/2016 - 09:04AM,08/09/2016 - 08:57PM,,,,TRUE,,,Yolanda - RRC,170 Christopher Columbus Dr,Streetlight problem,,,,
2783781,Acknowledged,Tall grass or weeds,3,"150 Clerk St Jersey City, NJ 07305, USA",,16280,40.70887479,-74.07564544,"Jersey City, NJ (City Boundary),2nd Battalion,Ward F,{""Id""=>0, ""Acres""=>767.751, ""CSO""=>""RE-3/4""}",08/15/2016 - 09:44AM,08/10/2016 - 07:54AM,08/15/2016 - 09:44AM,,,TRUE,7310,,cpisano,150 Clerk St,Tall grass or weeds,,,,
